# JIS X 0208:1997 Database for Adobe-Japan1-6
# Based on UniJIS2004-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version January 29, 2007
#
# Adobe-Japan1-6 CIDs in brackets are those that were originally
# encoded in the UniJIS-UCS2-H CMap file, whose use has been
# deprecated for several years.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# default glyphs when using the UniJIS-UTF{8,16,32}-H CMap files,
# which are considered JIS90-savvy.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
1-0719	0x2733	0x8452	0xA7B3	U+0421	1077
1-0720	0x2734	0x8453	0xA7B4	U+0422	1078
1-0721	0x2735	0x8454	0xA7B5	U+0423	1079
1-0722	0x2736	0x8455	0xA7B6	U+0424	1080
1-0723	0x2737	0x8456	0xA7B7	U+0425	1081
1-0724	0x2738	0x8457	0xA7B8	U+0426	1082
1-0725	0x2739	0x8458	0xA7B9	U+0427	1083
1-0726	0x273A	0x8459	0xA7BA	U+0428	1084
1-0727	0x273B	0x845A	0xA7BB	U+0429	1085
1-0728	0x273C	0x845B	0xA7BC	U+042A	1086
1-0729	0x273D	0x845C	0xA7BD	U+042B	1087
1-0730	0x273E	0x845D	0xA7BE	U+042C	1088
1-0731	0x273F	0x845E	0xA7BF	U+042D	1089
1-0732	0x2740	0x845F	0xA7C0	U+042E	1090
1-0733	0x2741	0x8460	0xA7C1	U+042F	1091
1-0749	0x2751	0x8470	0xA7D1	U+0430	1092
1-0750	0x2752	0x8471	0xA7D2	U+0431	1093
1-0751	0x2753	0x8472	0xA7D3	U+0432	1094
1-0752	0x2754	0x8473	0xA7D4	U+0433	1095
1-0753	0x2755	0x8474	0xA7D5	U+0434	1096
1-0754	0x2756	0x8475	0xA7D6	U+0435	1097
1-0755	0x2757	0x8476	0xA7D7	U+0451	1098
1-0756	0x2758	0x8477	0xA7D8	U+0436	1099
1-0757	0x2759	0x8478	0xA7D9	U+0437	1100
1-0758	0x275A	0x8479	0xA7DA	U+0438	1101
1-0759	0x275B	0x847A	0xA7DB	U+0439	1102
1-0760	0x275C	0x847B	0xA7DC	U+043A	1103
1-0761	0x275D	0x847C	0xA7DD	U+043B	1104
1-0762	0x275E	0x847D	0xA7DE	U+043C	1105
1-0763	0x275F	0x847E	0xA7DF	U+043D	1106
1-0764	0x2760	0x8480	0xA7E0	U+043E	1107
1-0765	0x2761	0x8481	0xA7E1	U+043F	1108
1-0766	0x2762	0x8482	0xA7E2	U+0440	1109
1-0767	0x2763	0x8483	0xA7E3	U+0441	1110
1-0768	0x2764	0x8484	0xA7E4	U+0442	1111
1-0769	0x2765	0x8485	0xA7E5	U+0443	1112
1-0770	0x2766	0x8486	0xA7E6	U+0444	1113
1-0771	0x2767	0x8487	0xA7E7	U+0445	1114
1-0772	0x2768	0x8488	0xA7E8	U+0446	1115
1-0773	0x2769	0x8489	0xA7E9	U+0447	1116
1-0774	0x276A	0x848A	0xA7EA	U+0448	1117
1-0775	0x276B	0x848B	0xA7EB	U+0449	1118
1-0776	0x276C	0x848C	0xA7EC	U+044A	1119
1-0777	0x276D	0x848D	0xA7ED	U+044B	1120
1-0778	0x276E	0x848E	0xA7EE	U+044C	1121
1-0779	0x276F	0x848F	0xA7EF	U+044D	1122
1-0780	0x2770	0x8490	0xA7F0	U+044E	1123
1-0781	0x2771	0x8491	0xA7F1	U+044F	1124
1-0801	0x2821	0x849F	0xA8A1	U+2500	7479
1-0802	0x2822	0x84A0	0xA8A2	U+2502	7481
1-0803	0x2823	0x84A1	0xA8A3	U+250C	7491
1-0804	0x2824	0x84A2	0xA8A4	U+2510	7495
1-0805	0x2825	0x84A3	0xA8A5	U+2518	7503
1-0806	0x2826	0x84A4	0xA8A6	U+2514	7499
1-0807	0x2827	0x84A5	0xA8A7	U+251C	7507
1-0808	0x2828	0x84A6	0xA8A8	U+252C	7523
1-0809	0x2829	0x84A7	0xA8A9	U+2524	7515
1-0810	0x282A	0x84A8	0xA8AA	U+2534	7531
1-0811	0x282B	0x84A9	0xA8AB	U+253C	7539
1-0812	0x282C	0x84AA	0xA8AC	U+2501	7480
1-0813	0x282D	0x84AB	0xA8AD	U+2503	7482
1-0814	0x282E	0x84AC	0xA8AE	U+250F	7494
1-0815	0x282F	0x84AD	0xA8AF	U+2513	7498
1-0816	0x2830	0x84AE	0xA8B0	U+251B	7506
1-0817	0x2831	0x84AF	0xA8B1	U+2517	7502
1-0818	0x2832	0x84B0	0xA8B2	U+2523	7514
1-0819	0x2833	0x84B1	0xA8B3	U+2533	7530
1-0820	0x2834	0x84B2	0xA8B4	U+252B	7522
1-0821	0x2835	0x84B3	0xA8B5	U+253B	7538
1-0822	0x2836	0x84B4	0xA8B6	U+254B	7554
1-0823	0x2837	0x84B5	0xA8B7	U+2520	7511
1-0824	0x2838	0x84B6	0xA8B8	U+252F	7526
1-0825	0x2839	0x84B7	0xA8B9	U+2528	7519
1-0826	0x283A	0x84B8	0xA8BA	U+2537	7534
1-0827	0x283B	0x84B9	0xA8BB	U+253F	7542
1-0828	0x283C	0x84BA	0xA8BC	U+251D	7508
1-0829	0x283D	0x84BB	0xA8BD	U+2530	7527
1-0830	0x283E	0x84BC	0xA8BE	U+2525	7516
1-0831	0x283F	0x84BD	0xA8BF	U+2538	7535
1-0832	0x2840	0x84BE	0xA8C0	U+2542	7545
1-1601	0x3021	0x889F	0xB0A1	U+4E9C	1125
1-1602	0x3022	0x88A0	0xB0A2	U+5516	1126
1-1603	0x3023	0x88A1	0xB0A3	U+5A03	1127
1-1604	0x3024	0x88A2	0xB0A4	U+963F	1128
1-1605	0x3025	0x88A3	0xB0A5	U+54C0	1129
1-1606	0x3026	0x88A4	0xB0A6	U+611B	1130
1-1607	0x3027	0x88A5	0xB0A7	U+6328	1131
1-1608	0x3028	0x88A6	0xB0A8	U+59F6	1132
1-1609	0x3029	0x88A7	0xB0A9	U+9022	8266 {1133}
1-1610	0x302A	0x88A8	0xB0AA	U+8475	1134
1-1611	0x302B	0x88A9	0xB0AB	U+831C	1135
1-1612	0x302C	0x88AA	0xB0AC	U+7A50	1136
1-1613	0x302D	0x88AB	0xB0AD	U+60AA	1137
1-1614	0x302E	0x88AC	0xB0AE	U+63E1	1138
1-1615	0x302F	0x88AD	0xB0AF	U+6E25	1139
1-1616	0x3030	0x88AE	0xB0B0	U+65ED	1140
1-1617	0x3031	0x88AF	0xB0B1	U+8466	1141
1-1618	0x3032	0x88B0	0xB0B2	U+82A6	7961 {1142}
1-1619	0x3033	0x88B1	0xB0B3	U+9BF5	1143
1-1620	0x3034	0x88B2	0xB0B4	U+6893	1144
1-1621	0x3035	0x88B3	0xB0B5	U+5727	1145
1-1622	0x3036	0x88B4	0xB0B6	U+65A1	1146
1-1623	0x3037	0x88B5	0xB0B7	U+6271	1147
1-1624	0x3038	0x88B6	0xB0B8	U+5B9B	1148
1-1625	0x3039	0x88B7	0xB0B9	U+59D0	1149
1-1626	0x303A	0x88B8	0xB0BA	U+867B	1150
1-1627	0x303B	0x88B9	0xB0BB	U+98F4	7634 {1151}
1-1628	0x303C	0x88BA	0xB0BC	U+7D62	1152
1-1629	0x303D	0x88BB	0xB0BD	U+7DBE	1153
1-1630	0x303E	0x88BC	0xB0BE	U+9B8E	1154
1-1631	0x303F	0x88BD	0xB0BF	U+6216	1155
1-1632	0x3040	0x88BE	0xB0C0	U+7C9F	1156
1-1633	0x3041	0x88BF	0xB0C1	U+88B7	1157
1-1634	0x3042	0x88C0	0xB0C2	U+5B89	1158
1-1635	0x3043	0x88C1	0xB0C3	U+5EB5	1159
1-1636	0x3044	0x88C2	0xB0C4	U+6309	1160
1-1637	0x3045	0x88C3	0xB0C5	U+6697	1161
1-1638	0x3046	0x88C4	0xB0C6	U+6848	1162
1-1639	0x3047	0x88C5	0xB0C7	U+95C7	1163
1-1640	0x3048	0x88C6	0xB0C8	U+978D	1164
1-1641	0x3049	0x88C7	0xB0C9	U+674F	1165
1-1642	0x304A	0x88C8	0xB0CA	U+4EE5	1166
1-1643	0x304B	0x88C9	0xB0CB	U+4F0A	1167
1-1644	0x304C	0x88CA	0xB0CC	U+4F4D	1168
1-1645	0x304D	0x88CB	0xB0CD	U+4F9D	1169
1-1646	0x304E	0x88CC	0xB0CE	U+5049	1170
1-1647	0x304F	0x88CD	0xB0CF	U+56F2	1171
1-1648	0x3050	0x88CE	0xB0D0	U+5937	1172
1-1649	0x3051	0x88CF	0xB0D1	U+59D4	1173
1-1650	0x3052	0x88D0	0xB0D2	U+5A01	1174
1-1651	0x3053	0x88D1	0xB0D3	U+5C09	1175
1-1652	0x3054	0x88D2	0xB0D4	U+60DF	1176
1-1653	0x3055	0x88D3	0xB0D5	U+610F	1177
1-1654	0x3056	0x88D4	0xB0D6	U+6170	1178
1-1655	0x3057	0x88D5	0xB0D7	U+6613	1179
1-1656	0x3058	0x88D6	0xB0D8	U+6905	1180
1-1657	0x3059	0x88D7	0xB0D9	U+70BA	1181
1-1658	0x305A	0x88D8	0xB0DA	U+754F	1182
1-1659	0x305B	0x88D9	0xB0DB	U+7570	1183
1-1660	0x305C	0x88DA	0xB0DC	U+79FB	1184
1-1661	0x305D	0x88DB	0xB0DD	U+7DAD	1185
1-1662	0x305E	0x88DC	0xB0DE	U+7DEF	1186
1-1663	0x305F	0x88DD	0xB0DF	U+80C3	1187
1-1664	0x3060	0x88DE	0xB0E0	U+840E	1188
1-1665	0x3061	0x88DF	0xB0E1	U+8863	1189
1-1666	0x3062	0x88E0	0xB0E2	U+8B02	1190
1-1667	0x3063	0x88E1	0xB0E3	U+9055	1191
1-1668	0x3064	0x88E2	0xB0E4	U+907A	1192
1-1669	0x3065	0x88E3	0xB0E5	U+533B	1193
1-1670	0x3066	0x88E4	0xB0E6	U+4E95	1194
1-1671	0x3067	0x88E5	0xB0E7	U+4EA5	1195
1-1672	0x3068	0x88E6	0xB0E8	U+57DF	1196
1-1673	0x3069	0x88E7	0xB0E9	U+80B2	1197
1-1674	0x306A	0x88E8	0xB0EA	U+90C1	1198
1-1675	0x306B	0x88E9	0xB0EB	U+78EF	1199
1-1676	0x306C	0x88EA	0xB0EC	U+4E00	1200
1-1677	0x306D	0x88EB	0xB0ED	U+58F1	1201
1-1678	0x306E	0x88EC	0xB0EE	U+6EA2	7635 {1202}
1-1679	0x306F	0x88ED	0xB0EF	U+9038	1203
1-1680	0x3070	0x88EE	0xB0F0	U+7A32	1204
1-1681	0x3071	0x88EF	0xB0F1	U+8328	7962 {1205}
1-1682	0x3072	0x88F0	0xB0F2	U+828B	1206
1-1683	0x3073	0x88F1	0xB0F3	U+9C2F	7636 {1207}
1-1684	0x3074	0x88F2	0xB0F4	U+5141	1208
1-1685	0x3075	0x88F3	0xB0F5	U+5370	1209
1-1686	0x3076	0x88F4	0xB0F6	U+54BD	1210
1-1687	0x3077	0x88F5	0xB0F7	U+54E1	1211
1-1688	0x3078	0x88F6	0xB0F8	U+56E0	1212
1-1689	0x3079	0x88F7	0xB0F9	U+59FB	1213
1-1690	0x307A	0x88F8	0xB0FA	U+5F15	1214
1-1691	0x307B	0x88F9	0xB0FB	U+98F2	1215
1-1692	0x307C	0x88FA	0xB0FC	U+6DEB	7637 {1216}
1-1693	0x307D	0x88FB	0xB0FD	U+80E4	1217
1-1694	0x307E	0x88FC	0xB0FE	U+852D	1218
1-1701	0x3121	0x8940	0xB1A1	U+9662	1219
1-1702	0x3122	0x8941	0xB1A2	U+9670	1220
1-1703	0x3123	0x8942	0xB1A3	U+96A0	1221
1-1704	0x3124	0x8943	0xB1A4	U+97FB	1222
1-1705	0x3125	0x8944	0xB1A5	U+540B	1223
1-1706	0x3126	0x8945	0xB1A6	U+53F3	1224
1-1707	0x3127	0x8946	0xB1A7	U+5B87	1225
1-1708	0x3128	0x8947	0xB1A8	U+70CF	1226
1-1709	0x3129	0x8948	0xB1A9	U+7FBD	1227
1-1710	0x312A	0x8949	0xB1AA	U+8FC2	7638 {1228}
1-1711	0x312B	0x894A	0xB1AB	U+96E8	1229
1-1712	0x312C	0x894B	0xB1AC	U+536F	1230
1-1713	0x312D	0x894C	0xB1AD	U+9D5C	1231
1-1714	0x312E	0x894D	0xB1AE	U+7ABA	1232
1-1715	0x312F	0x894E	0xB1AF	U+4E11	1233
1-1716	0x3130	0x894F	0xB1B0	U+7893	1234
1-1717	0x3131	0x8950	0xB1B1	U+81FC	1235
1-1718	0x3132	0x8951	0xB1B2	U+6E26	1236
1-1719	0x3133	0x8952	0xB1B3	U+5618	1237
1-1720	0x3134	0x8953	0xB1B4	U+5504	1238
1-1721	0x3135	0x8954	0xB1B5	U+6B1D	1239
1-1722	0x3136	0x8955	0xB1B6	U+851A	1240
1-1723	0x3137	0x8956	0xB1B7	U+9C3B	1241
1-1724	0x3138	0x8957	0xB1B8	U+59E5	1242
1-1725	0x3139	0x8958	0xB1B9	U+53A9	20271 {1243}
1-1726	0x313A	0x8959	0xB1BA	U+6D66	1244
1-1727	0x313B	0x895A	0xB1BB	U+74DC	1245
1-1728	0x313C	0x895B	0xB1BC	U+958F	1246
1-1729	0x313D	0x895C	0xB1BD	U+5642	7642 {1247}
1-1730	0x313E	0x895D	0xB1BE	U+4E91	1248
1-1731	0x313F	0x895E	0xB1BF	U+904B	1249
1-1732	0x3140	0x895F	0xB1C0	U+96F2	1250
1-1733	0x3141	0x8960	0xB1C1	U+834F	1251
1-1734	0x3142	0x8961	0xB1C2	U+990C	13650 {1252}
1-1735	0x3143	0x8962	0xB1C3	U+53E1	1253
1-1736	0x3144	0x8963	0xB1C4	U+55B6	1254
1-1737	0x3145	0x8964	0xB1C5	U+5B30	1255
1-1738	0x3146	0x8965	0xB1C6	U+5F71	1256
1-1739	0x3147	0x8966	0xB1C7	U+6620	1257
1-1740	0x3148	0x8967	0xB1C8	U+66F3	1258
1-1741	0x3149	0x8968	0xB1C9	U+6804	1259
1-1742	0x314A	0x8969	0xB1CA	U+6C38	1260
1-1743	0x314B	0x896A	0xB1CB	U+6CF3	1261
1-1744	0x314C	0x896B	0xB1CC	U+6D29	1262
1-1745	0x314D	0x896C	0xB1CD	U+745B	1263
1-1746	0x314E	0x896D	0xB1CE	U+76C8	1264
1-1747	0x314F	0x896E	0xB1CF	U+7A4E	1265
1-1748	0x3150	0x896F	0xB1D0	U+9834	1266
1-1749	0x3151	0x8970	0xB1D1	U+82F1	1267
1-1750	0x3152	0x8971	0xB1D2	U+885B	1268
1-1751	0x3153	0x8972	0xB1D3	U+8A60	1269
1-1752	0x3154	0x8973	0xB1D4	U+92ED	1270
1-1753	0x3155	0x8974	0xB1D5	U+6DB2	1271
1-1754	0x3156	0x8975	0xB1D6	U+75AB	1272
1-1755	0x3157	0x8976	0xB1D7	U+76CA	1273
1-1756	0x3158	0x8977	0xB1D8	U+99C5	1274
1-1757	0x3159	0x8978	0xB1D9	U+60A6	1275
1-1758	0x315A	0x8979	0xB1DA	U+8B01	1276
1-1759	0x315B	0x897A	0xB1DB	U+8D8A	1277
1-1760	0x315C	0x897B	0xB1DC	U+95B2	1278
1-1761	0x315D	0x897C	0xB1DD	U+698E	1279
1-1762	0x315E	0x897D	0xB1DE	U+53AD	1280
1-1763	0x315F	0x897E	0xB1DF	U+5186	1281
1-1764	0x3160	0x8980	0xB1E0	U+5712	1282
1-1765	0x3161	0x8981	0xB1E1	U+5830	1283
1-1766	0x3162	0x8982	0xB1E2	U+5944	1284
1-1767	0x3163	0x8983	0xB1E3	U+5BB4	1285
1-1768	0x3164	0x8984	0xB1E4	U+5EF6	1286
1-1769	0x3165	0x8985	0xB1E5	U+6028	1287
1-1770	0x3166	0x8986	0xB1E6	U+63A9	1288
1-1771	0x3167	0x8987	0xB1E7	U+63F4	1289
1-1772	0x3168	0x8988	0xB1E8	U+6CBF	1290
1-1773	0x3169	0x8989	0xB1E9	U+6F14	1291
1-1774	0x316A	0x898A	0xB1EA	U+708E	1292
1-1775	0x316B	0x898B	0xB1EB	U+7114	1293
1-1776	0x316C	0x898C	0xB1EC	U+7159	1294
1-1777	0x316D	0x898D	0xB1ED	U+71D5	1295
1-1778	0x316E	0x898E	0xB1EE	U+733F	1296
1-1779	0x316F	0x898F	0xB1EF	U+7E01	1297
1-1780	0x3170	0x8990	0xB1F0	U+8276	1298
1-1781	0x3171	0x8991	0xB1F1	U+82D1	1299
1-1782	0x3172	0x8992	0xB1F2	U+8597	1300
1-1783	0x3173	0x8993	0xB1F3	U+9060	1301
1-1784	0x3174	0x8994	0xB1F4	U+925B	1302
1-1785	0x3175	0x8995	0xB1F5	U+9D1B	1303
1-1786	0x3176	0x8996	0xB1F6	U+5869	1304
1-1787	0x3177	0x8997	0xB1F7	U+65BC	1305
1-1788	0x3178	0x8998	0xB1F8	U+6C5A	1306
1-1789	0x3179	0x8999	0xB1F9	U+7525	1307
1-1790	0x317A	0x899A	0xB1FA	U+51F9	1308
1-1791	0x317B	0x899B	0xB1FB	U+592E	1309
1-1792	0x317C	0x899C	0xB1FC	U+5965	1310
1-1793	0x317D	0x899D	0xB1FD	U+5F80	1311
1-1794	0x317E	0x899E	0xB1FE	U+5FDC	1312
1-1801	0x3221	0x899F	0xB2A1	U+62BC	1313
1-1802	0x3222	0x89A0	0xB2A2	U+65FA	1314
1-1803	0x3223	0x89A1	0xB2A3	U+6A2A	1315
1-1804	0x3224	0x89A2	0xB2A4	U+6B27	1316
1-1805	0x3225	0x89A3	0xB2A5	U+6BB4	1317
1-1806	0x3226	0x89A4	0xB2A6	U+738B	1318
1-1807	0x3227	0x89A5	0xB2A7	U+7FC1	1319
1-1808	0x3228	0x89A6	0xB2A8	U+8956	7645 {1320}
1-1809	0x3229	0x89A7	0xB2A9	U+9D2C	1321
1-1810	0x322A	0x89A8	0xB2AA	U+9D0E	1322
1-1811	0x322B	0x89A9	0xB2AB	U+9EC4	1323
1-1812	0x322C	0x89AA	0xB2AC	U+5CA1	1324
1-1813	0x322D	0x89AB	0xB2AD	U+6C96	1325
1-1814	0x322E	0x89AC	0xB2AE	U+837B	1326
1-1815	0x322F	0x89AD	0xB2AF	U+5104	1327
1-1816	0x3230	0x89AE	0xB2B0	U+5C4B	1328
1-1817	0x3231	0x89AF	0xB2B1	U+61B6	1329
1-1818	0x3232	0x89B0	0xB2B2	U+81C6	1330
1-1819	0x3233	0x89B1	0xB2B3	U+6876	1331
1-1820	0x3234	0x89B2	0xB2B4	U+7261	1332
1-1821	0x3235	0x89B3	0xB2B5	U+4E59	1333
1-1822	0x3236	0x89B4	0xB2B6	U+4FFA	1334
1-1823	0x3237	0x89B5	0xB2B7	U+5378	1335
1-1824	0x3238	0x89B6	0xB2B8	U+6069	1336
1-1825	0x3239	0x89B7	0xB2B9	U+6E29	1337
1-1826	0x323A	0x89B8	0xB2BA	U+7A4F	1338
1-1827	0x323B	0x89B9	0xB2BB	U+97F3	1339
1-1828	0x323C	0x89BA	0xB2BC	U+4E0B	1340
1-1829	0x323D	0x89BB	0xB2BD	U+5316	1341
1-1830	0x323E	0x89BC	0xB2BE	U+4EEE	1342
1-1831	0x323F	0x89BD	0xB2BF	U+4F55	1343
1-1832	0x3240	0x89BE	0xB2C0	U+4F3D	1344
1-1833	0x3241	0x89BF	0xB2C1	U+4FA1	1345
1-1834	0x3242	0x89C0	0xB2C2	U+4F73	1346
1-1835	0x3243	0x89C1	0xB2C3	U+52A0	1347
1-1836	0x3244	0x89C2	0xB2C4	U+53EF	1348
1-1837	0x3245	0x89C3	0xB2C5	U+5609	1349
1-1838	0x3246	0x89C4	0xB2C6	U+590F	1350
1-1839	0x3247	0x89C5	0xB2C7	U+5AC1	1351
1-1840	0x3248	0x89C6	0xB2C8	U+5BB6	1352
1-1841	0x3249	0x89C7	0xB2C9	U+5BE1	1353
1-1842	0x324A	0x89C8	0xB2CA	U+79D1	1354
1-1843	0x324B	0x89C9	0xB2CB	U+6687	1355
1-1844	0x324C	0x89CA	0xB2CC	U+679C	1356
1-1845	0x324D	0x89CB	0xB2CD	U+67B6	1357
1-1846	0x324E	0x89CC	0xB2CE	U+6B4C	1358
1-1847	0x324F	0x89CD	0xB2CF	U+6CB3	1359
1-1848	0x3250	0x89CE	0xB2D0	U+706B	1360
1-1849	0x3251	0x89CF	0xB2D1	U+73C2	1361
1-1850	0x3252	0x89D0	0xB2D2	U+798D	1362
1-1851	0x3253	0x89D1	0xB2D3	U+79BE	1363
1-1852	0x3254	0x89D2	0xB2D4	U+7A3C	1364
1-1853	0x3255	0x89D3	0xB2D5	U+7B87	1365
1-1854	0x3256	0x89D4	0xB2D6	U+82B1	1366
1-1855	0x3257	0x89D5	0xB2D7	U+82DB	1367
1-1856	0x3258	0x89D6	0xB2D8	U+8304	1368
1-1857	0x3259	0x89D7	0xB2D9	U+8377	1369
1-1858	0x325A	0x89D8	0xB2DA	U+83EF	1370
1-1859	0x325B	0x89D9	0xB2DB	U+83D3	1371
1-1860	0x325C	0x89DA	0xB2DC	U+8766	1372
1-1861	0x325D	0x89DB	0xB2DD	U+8AB2	1373
1-1862	0x325E	0x89DC	0xB2DE	U+5629	1374
1-1863	0x325F	0x89DD	0xB2DF	U+8CA8	1375
1-1864	0x3260	0x89DE	0xB2E0	U+8FE6	7647 {1376}
1-1865	0x3261	0x89DF	0xB2E1	U+904E	1377
1-1866	0x3262	0x89E0	0xB2E2	U+971E	1378
1-1867	0x3263	0x89E1	0xB2E3	U+868A	1379
1-1868	0x3264	0x89E2	0xB2E4	U+4FC4	1380
1-1869	0x3265	0x89E3	0xB2E5	U+5CE8	1381
1-1870	0x3266	0x89E4	0xB2E6	U+6211	1382
1-1871	0x3267	0x89E5	0xB2E7	U+7259	7965 {1383}
1-1872	0x3268	0x89E6	0xB2E8	U+753B	1384
1-1873	0x3269	0x89E7	0xB2E9	U+81E5	1385
1-1874	0x326A	0x89E8	0xB2EA	U+82BD	1386
1-1875	0x326B	0x89E9	0xB2EB	U+86FE	1387
1-1876	0x326C	0x89EA	0xB2EC	U+8CC0	1388
1-1877	0x326D	0x89EB	0xB2ED	U+96C5	1389
1-1878	0x326E	0x89EC	0xB2EE	U+9913	1390
1-1879	0x326F	0x89ED	0xB2EF	U+99D5	1391
1-1880	0x3270	0x89EE	0xB2F0	U+4ECB	1392
1-1881	0x3271	0x89EF	0xB2F1	U+4F1A	1393
1-1882	0x3272	0x89F0	0xB2F2	U+89E3	1394
1-1883	0x3273	0x89F1	0xB2F3	U+56DE	1395
1-1884	0x3274	0x89F2	0xB2F4	U+584A	1396
1-1885	0x3275	0x89F3	0xB2F5	U+58CA	1397
1-1886	0x3276	0x89F4	0xB2F6	U+5EFB	13673 {1398}
1-1887	0x3277	0x89F5	0xB2F7	U+5FEB	1399
1-1888	0x3278	0x89F6	0xB2F8	U+602A	1400
1-1889	0x3279	0x89F7	0xB2F9	U+6094	1401
1-1890	0x327A	0x89F8	0xB2FA	U+6062	20269 {1402}
1-1891	0x327B	0x89F9	0xB2FB	U+61D0	1403
1-1892	0x327C	0x89FA	0xB2FC	U+6212	1404
1-1893	0x327D	0x89FB	0xB2FD	U+62D0	1405
1-1894	0x327E	0x89FC	0xB2FE	U+6539	1406
1-1901	0x3321	0x8A40	0xB3A1	U+9B41	1407
1-1902	0x3322	0x8A41	0xB3A2	U+6666	7650 {1408}
1-1903	0x3323	0x8A42	0xB3A3	U+68B0	1409
1-1904	0x3324	0x8A43	0xB3A4	U+6D77	1410
1-1905	0x3325	0x8A44	0xB3A5	U+7070	1411
1-1906	0x3326	0x8A45	0xB3A6	U+754C	1412
1-1907	0x3327	0x8A46	0xB3A7	U+7686	1413
1-1908	0x3328	0x8A47	0xB3A8	U+7D75	1414
1-1909	0x3329	0x8A48	0xB3A9	U+82A5	1415
1-1910	0x332A	0x8A49	0xB3AA	U+87F9	1416
1-1911	0x332B	0x8A4A	0xB3AB	U+958B	1417
1-1912	0x332C	0x8A4B	0xB3AC	U+968E	1418
1-1913	0x332D	0x8A4C	0xB3AD	U+8C9D	1419
1-1914	0x332E	0x8A4D	0xB3AE	U+51F1	1420
1-1915	0x332F	0x8A4E	0xB3AF	U+52BE	1421
1-1916	0x3330	0x8A4F	0xB3B0	U+5916	1422
1-1917	0x3331	0x8A50	0xB3B1	U+54B3	1423
1-1918	0x3332	0x8A51	0xB3B2	U+5BB3	1424
1-1919	0x3333	0x8A52	0xB3B3	U+5D16	1425
1-1920	0x3334	0x8A53	0xB3B4	U+6168	1426
1-1921	0x3335	0x8A54	0xB3B5	U+6982	1427
1-1922	0x3336	0x8A55	0xB3B6	U+6DAF	1428
1-1923	0x3337	0x8A56	0xB3B7	U+788D	1429
1-1924	0x3338	0x8A57	0xB3B8	U+84CB	1430
1-1925	0x3339	0x8A58	0xB3B9	U+8857	1431
1-1926	0x333A	0x8A59	0xB3BA	U+8A72	1432
1-1927	0x333B	0x8A5A	0xB3BB	U+93A7	1433
1-1928	0x333C	0x8A5B	0xB3BC	U+9AB8	1434
1-1929	0x333D	0x8A5C	0xB3BD	U+6D6C	1435
1-1930	0x333E	0x8A5D	0xB3BE	U+99A8	1436
1-1931	0x333F	0x8A5E	0xB3BF	U+86D9	1437
1-1932	0x3340	0x8A5F	0xB3C0	U+57A3	1438
1-1933	0x3341	0x8A60	0xB3C1	U+67FF	1439
1-1934	0x3342	0x8A61	0xB3C2	U+86CE	1440
1-1935	0x3343	0x8A62	0xB3C3	U+920E	1441
1-1936	0x3344	0x8A63	0xB3C4	U+5283	1442
1-1937	0x3345	0x8A64	0xB3C5	U+5687	1443
1-1938	0x3346	0x8A65	0xB3C6	U+5404	1444
1-1939	0x3347	0x8A66	0xB3C7	U+5ED3	1445
1-1940	0x3348	0x8A67	0xB3C8	U+62E1	1446
1-1941	0x3349	0x8A68	0xB3C9	U+64B9	1447
1-1942	0x334A	0x8A69	0xB3CA	U+683C	1448
1-1943	0x334B	0x8A6A	0xB3CB	U+6838	1449
1-1944	0x334C	0x8A6B	0xB3CC	U+6BBB	1450
1-1945	0x334D	0x8A6C	0xB3CD	U+7372	1451
1-1946	0x334E	0x8A6D	0xB3CE	U+78BA	1452
1-1947	0x334F	0x8A6E	0xB3CF	U+7A6B	1453
1-1948	0x3350	0x8A6F	0xB3D0	U+899A	1454
1-1949	0x3351	0x8A70	0xB3D1	U+89D2	1455
1-1950	0x3352	0x8A71	0xB3D2	U+8D6B	1456
1-1951	0x3353	0x8A72	0xB3D3	U+8F03	1457
1-1952	0x3354	0x8A73	0xB3D4	U+90ED	1458
1-1953	0x3355	0x8A74	0xB3D5	U+95A3	1459
1-1954	0x3356	0x8A75	0xB3D6	U+9694	1460
1-1955	0x3357	0x8A76	0xB3D7	U+9769	1461
1-1956	0x3358	0x8A77	0xB3D8	U+5B66	1462
1-1957	0x3359	0x8A78	0xB3D9	U+5CB3	1463
1-1958	0x335A	0x8A79	0xB3DA	U+697D	1464
1-1959	0x335B	0x8A7A	0xB3DB	U+984D	1465
1-1960	0x335C	0x8A7B	0xB3DC	U+984E	1466
1-1961	0x335D	0x8A7C	0xB3DD	U+639B	1467
1-1962	0x335E	0x8A7D	0xB3DE	U+7B20	1468
1-1963	0x335F	0x8A7E	0xB3DF	U+6A2B	1469
1-1964	0x3360	0x8A80	0xB3E0	U+6A7F	1470
1-1965	0x3361	0x8A81	0xB3E1	U+68B6	1471
1-1966	0x3362	0x8A82	0xB3E2	U+9C0D	1472
1-1967	0x3363	0x8A83	0xB3E3	U+6F5F	1473
1-1968	0x3364	0x8A84	0xB3E4	U+5272	1474
1-1969	0x3365	0x8A85	0xB3E5	U+559D	1475
1-1970	0x3366	0x8A86	0xB3E6	U+6070	1476
1-1971	0x3367	0x8A87	0xB3E7	U+62EC	1477
1-1972	0x3368	0x8A88	0xB3E8	U+6D3B	1478
