# JIS X 0213:2004 Database for Adobe-Japan1-6
# Based on UniJIS-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version June 6, 2007
#
# Adobe-Japan1-6 CIDs in parentheses are those that are encoded in the
# "UniJISX0213-UTF32-H" CMap file, which is based on the Mac OS X
# "Hiragino" fonts, and are generally for proportional symbols.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# prototypical glyphs from the JIS X 0213:2004 standard, and are
# specific to Adobe-Japan1-6 (that is, they are above CID=20316). They
# are made accessible through the OpenType 'jp04' GSUB feature.
#
# Adobe-Japan1-6 CIDs in brackets are those that represent the
# combination of two CIDs that represent the Unicode
# representation, and are thus not directly encoded according to
# Unicode. The Unicode representation has two values, separated 
# by a colon. They are made accessible through the OpenType 'ccmp'
# GSUB feature.
#
# The ten characters added for JIS X 0213:2004 are at the very end of
# the file, for easy identification.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
1-1109	0x2B29	0x8648	0xABA9	U+0193	15826
1-1110	0x2B2A	0x8649	0xABAA	U+0153	149
1-1111	0x2B2B	0x864A	0xABAB	U+0152	143
1-1112	0x2B2C	0x864B	0xABAC	U+0268	15827
1-1113	0x2B2D	0x864C	0xABAD	U+0289	15828
1-1114	0x2B2E	0x864D	0xABAE	U+0258	15829
1-1115	0x2B2F	0x864E	0xABAF	U+0275	9437
1-1116	0x2B30	0x864F	0xABB0	U+0259	9426
1-1117	0x2B31	0x8650	0xABB1	U+025C	15830
1-1118	0x2B32	0x8651	0xABB2	U+025E	15831
1-1119	0x2B33	0x8652	0xABB3	U+0250	15832
1-1120	0x2B34	0x8653	0xABB4	U+026F	15833
1-1121	0x2B35	0x8654	0xABB5	U+028A	15834
1-1122	0x2B36	0x8655	0xABB6	U+0264	15835
1-1123	0x2B37	0x8656	0xABB7	U+028C	9438
1-1124	0x2B38	0x8657	0xABB8	U+0254	9423
1-1125	0x2B39	0x8658	0xABB9	U+0251	9418
1-1126	0x2B3A	0x8659	0xABBA	U+0252	15836
1-1127	0x2B3B	0x865A	0xABBB	U+028D	15837
1-1128	0x2B3C	0x865B	0xABBC	U+0265	15838
1-1129	0x2B3D	0x865C	0xABBD	U+02A2	15839
1-1130	0x2B3E	0x865D	0xABBE	U+02A1	15840
1-1131	0x2B3F	0x865E	0xABBF	U+0255	15841
1-1132	0x2B40	0x865F	0xABC0	U+0291	15842
1-1133	0x2B41	0x8660	0xABC1	U+027A	15843
1-1134	0x2B42	0x8661	0xABC2	U+0267	15844
1-1135	0x2B43	0x8662	0xABC3	U+025A	9429
1-1136	0x2B44	0x8663	0xABC4	U+00E6:U+0300	145:65 [9422]
1-1137	0x2B45	0x8664	0xABC5	U+01FD	9421
1-1138	0x2B46	0x8665	0xABC6	U+1F70	9420
1-1139	0x2B47	0x8666	0xABC7	U+1F71	9419
1-1140	0x2B48	0x8667	0xABC8	U+0254:U+0300	9423:65 [9425]
1-1141	0x2B49	0x8668	0xABC9	U+0254:U+0301	9423:127 [9424]
1-1142	0x2B4A	0x8669	0xABCA	U+028C:U+0300	9438:65 [9440]
1-1143	0x2B4B	0x866A	0xABCB	U+028C:U+0301	9438:127 [9439]
1-1144	0x2B4C	0x866B	0xABCC	U+0259:U+0300	9426:65 [9428]
1-1145	0x2B4D	0x866C	0xABCD	U+0259:U+0301	9426:127 [9427]
1-1146	0x2B4E	0x866D	0xABCE	U+025A:U+0300	9429:65 [9431]
1-1147	0x2B4F	0x866E	0xABCF	U+025A:U+0301	9429:127 [9430]
1-1148	0x2B50	0x866F	0xABD0	U+1F72	9434
1-1149	0x2B51	0x8670	0xABD1	U+1F73	9433
1-1150	0x2B52	0x8671	0xABD2	U+0361	15845
1-1151	0x2B53	0x8672	0xABD3	U+02C8	15846
1-1152	0x2B54	0x8673	0xABD4	U+02CC	15847
1-1153	0x2B55	0x8674	0xABD5	U+02D0	9443
1-1154	0x2B56	0x8675	0xABD6	U+02D1	15848
1-1155	0x2B57	0x8676	0xABD7	U+0306	130
1-1156	0x2B58	0x8677	0xABD8	U+203F	15849
1-1157	0x2B59	0x8678	0xABD9	U+030B	135
1-1158	0x2B5A	0x8679	0xABDA	U+0301	127
1-1159	0x2B5B	0x867A	0xABDB	U+0304	129
1-1160	0x2B5C	0x867B	0xABDC	U+0300	65
1-1161	0x2B5D	0x867C	0xABDD	U+030F	15850
1-1162	0x2B5E	0x867D	0xABDE	U+030C	137
1-1163	0x2B5F	0x867E	0xABDF	U+0302	128
1-1164	0x2B60	0x8680	0xABE0	U+02E5	15851
1-1165	0x2B61	0x8681	0xABE1	U+02E6	15852
1-1166	0x2B62	0x8682	0xABE2	U+02E7	15853
1-1167	0x2B63	0x8683	0xABE3	U+02E8	15854
1-1168	0x2B64	0x8684	0xABE4	U+02E9	15855
1-1169	0x2B65	0x8685	0xABE5	U+02E9:U+02E5	15855:15851 [15856]
1-1170	0x2B66	0x8686	0xABE6	U+02E5:U+02E9	15851:15855 [15857]
1-1171	0x2B67	0x8687	0xABE7	U+0325	15858
1-1172	0x2B68	0x8688	0xABE8	U+032C	15859
1-1173	0x2B69	0x8689	0xABE9	U+0339	15860
1-1174	0x2B6A	0x868A	0xABEA	U+031C	15861
1-1175	0x2B6B	0x868B	0xABEB	U+031F	15862
1-1176	0x2B6C	0x868C	0xABEC	U+0320	15863
1-1177	0x2B6D	0x868D	0xABED	U+0308	132
1-1178	0x2B6E	0x868E	0xABEE	U+033D	15864
1-1179	0x2B6F	0x868F	0xABEF	U+0329	15865
1-1180	0x2B70	0x8690	0xABF0	U+032F	15866
1-1181	0x2B71	0x8691	0xABF1	U+02DE	15867
1-1182	0x2B72	0x8692	0xABF2	U+0324	15868
1-1183	0x2B73	0x8693	0xABF3	U+0330	15869
1-1184	0x2B74	0x8694	0xABF4	U+033C	15870
1-1185	0x2B75	0x8695	0xABF5	U+0334	15871
1-1186	0x2B76	0x8696	0xABF6	U+031D	15872
1-1187	0x2B77	0x8697	0xABF7	U+031E	15873
1-1188	0x2B78	0x8698	0xABF8	U+0318	15874
1-1189	0x2B79	0x8699	0xABF9	U+0319	15875
1-1190	0x2B7A	0x869A	0xABFA	U+032A	15876
1-1191	0x2B7B	0x869B	0xABFB	U+033A	15877
1-1192	0x2B7C	0x869C	0xABFC	U+033B	15878
1-1193	0x2B7D	0x869D	0xABFD	U+0303	95
1-1194	0x2B7E	0x869E	0xABFE	U+031A	15879
1-1201	0x2C21	0x869F	0xACA1	U+2776	8286
1-1202	0x2C22	0x86A0	0xACA2	U+2777	8287
1-1203	0x2C23	0x86A1	0xACA3	U+2778	8288
1-1204	0x2C24	0x86A2	0xACA4	U+2779	8289
1-1205	0x2C25	0x86A3	0xACA5	U+277A	8290
1-1206	0x2C26	0x86A4	0xACA6	U+277B	8291
1-1207	0x2C27	0x86A5	0xACA7	U+277C	8292
1-1208	0x2C28	0x86A6	0xACA8	U+277D	8293
1-1209	0x2C29	0x86A7	0xACA9	U+277E	8294
1-1210	0x2C2A	0x86A8	0xACAA	U+277F	10514
1-1211	0x2C2B	0x86A9	0xACAB	U+24EB	10515
1-1212	0x2C2C	0x86AA	0xACAC	U+24EC	10516
1-1213	0x2C2D	0x86AB	0xACAD	U+24ED	10517
1-1214	0x2C2E	0x86AC	0xACAE	U+24EE	10518
1-1215	0x2C2F	0x86AD	0xACAF	U+24EF	10519
1-1216	0x2C30	0x86AE	0xACB0	U+24F0	10520
1-1217	0x2C31	0x86AF	0xACB1	U+24F1	10521
1-1218	0x2C32	0x86B0	0xACB2	U+24F2	10522
1-1219	0x2C33	0x86B1	0xACB3	U+24F3	10523
1-1220	0x2C34	0x86B2	0xACB4	U+24F4	10524
1-1221	0x2C35	0x86B3	0xACB5	U+2170	8092
1-1222	0x2C36	0x86B4	0xACB6	U+2171	8093
1-1223	0x2C37	0x86B5	0xACB7	U+2172	8094
1-1224	0x2C38	0x86B6	0xACB8	U+2173	8095
1-1225	0x2C39	0x86B7	0xACB9	U+2174	8096
1-1226	0x2C3A	0x86B8	0xACBA	U+2175	8097
1-1227	0x2C3B	0x86B9	0xACBB	U+2176	8098
1-1228	0x2C3C	0x86BA	0xACBC	U+2177	8099
1-1229	0x2C3D	0x86BB	0xACBD	U+2178	8100
1-1230	0x2C3E	0x86BC	0xACBE	U+2179	8101
1-1231	0x2C3F	0x86BD	0xACBF	U+217A	8298
1-1232	0x2C40	0x86BE	0xACC0	U+217B	8299
1-1233	0x2C41	0x86BF	0xACC1	U+24D0	10313
1-1234	0x2C42	0x86C0	0xACC2	U+24D1	10314
1-1235	0x2C43	0x86C1	0xACC3	U+24D2	10315
1-1236	0x2C44	0x86C2	0xACC4	U+24D3	10316
1-1237	0x2C45	0x86C3	0xACC5	U+24D4	10317
1-1238	0x2C46	0x86C4	0xACC6	U+24D5	10318
1-1239	0x2C47	0x86C5	0xACC7	U+24D6	10319
1-1240	0x2C48	0x86C6	0xACC8	U+24D7	10320
1-1241	0x2C49	0x86C7	0xACC9	U+24D8	10321
1-1242	0x2C4A	0x86C8	0xACCA	U+24D9	10322
1-1243	0x2C4B	0x86C9	0xACCB	U+24DA	10323
1-1244	0x2C4C	0x86CA	0xACCC	U+24DB	10324
1-1245	0x2C4D	0x86CB	0xACCD	U+24DC	10325
1-1246	0x2C4E	0x86CC	0xACCE	U+24DD	10326
1-1247	0x2C4F	0x86CD	0xACCF	U+24DE	10327
1-1248	0x2C50	0x86CE	0xACD0	U+24DF	10328
1-1249	0x2C51	0x86CF	0xACD1	U+24E0	10329
1-1250	0x2C52	0x86D0	0xACD2	U+24E1	10330
1-1251	0x2C53	0x86D1	0xACD3	U+24E2	10331
1-1252	0x2C54	0x86D2	0xACD4	U+24E3	10332
1-1253	0x2C55	0x86D3	0xACD5	U+24E4	10333
1-1254	0x2C56	0x86D4	0xACD6	U+24E5	10334
1-1255	0x2C57	0x86D5	0xACD7	U+24E6	10335
1-1256	0x2C58	0x86D6	0xACD8	U+24E7	10336
1-1257	0x2C59	0x86D7	0xACD9	U+24E8	10337
1-1258	0x2C5A	0x86D8	0xACDA	U+24E9	10338
1-1259	0x2C5B	0x86D9	0xACDB	U+32D0	10413
1-1260	0x2C5C	0x86DA	0xACDC	U+32D1	10414
1-1261	0x2C5D	0x86DB	0xACDD	U+32D2	10415
1-1262	0x2C5E	0x86DC	0xACDE	U+32D3	10416
1-1263	0x2C5F	0x86DD	0xACDF	U+32D4	10417
1-1264	0x2C60	0x86DE	0xACE0	U+32D5	10418
1-1265	0x2C61	0x86DF	0xACE1	U+32D6	10419
1-1266	0x2C62	0x86E0	0xACE2	U+32D7	10420
1-1267	0x2C63	0x86E1	0xACE3	U+32D8	10421
1-1268	0x2C64	0x86E2	0xACE4	U+32D9	10422
1-1269	0x2C65	0x86E3	0xACE5	U+32DA	10423
1-1270	0x2C66	0x86E4	0xACE6	U+32DB	10424
1-1271	0x2C67	0x86E5	0xACE7	U+32DC	10425
1-1272	0x2C68	0x86E6	0xACE8	U+32DD	10426
1-1273	0x2C69	0x86E7	0xACE9	U+32DE	10427
1-1274	0x2C6A	0x86E8	0xACEA	U+32DF	10428
1-1275	0x2C6B	0x86E9	0xACEB	U+32E0	10429
1-1276	0x2C6C	0x86EA	0xACEC	U+32E1	10430
1-1277	0x2C6D	0x86EB	0xACED	U+32E2	10431
1-1278	0x2C6E	0x86EC	0xACEE	U+32E3	10432
1-1279	0x2C6F	0x86ED	0xACEF	U+32FA	10455
1-1280	0x2C70	0x86EE	0xACF0	U+32E9	10438
1-1281	0x2C71	0x86EF	0xACF1	U+32E5	10434
1-1282	0x2C72	0x86F0	0xACF2	U+32ED	10442
1-1283	0x2C73	0x86F1	0xACF3	U+32EC	10441
1-1293	0x2C7D	0x86FB	0xACFD	U+2051	16281
1-1294	0x2C7E	0x86FC	0xACFE	U+2042	16282
1-1301	0x2D21	0x8740	0xADA1	U+2460	7555
1-1302	0x2D22	0x8741	0xADA2	U+2461	7556
1-1303	0x2D23	0x8742	0xADA3	U+2462	7557
1-1304	0x2D24	0x8743	0xADA4	U+2463	7558
1-1305	0x2D25	0x8744	0xADA5	U+2464	7559
1-1306	0x2D26	0x8745	0xADA6	U+2465	7560
1-1307	0x2D27	0x8746	0xADA7	U+2466	7561
1-1308	0x2D28	0x8747	0xADA8	U+2467	7562
1-1309	0x2D29	0x8748	0xADA9	U+2468	7563
1-1310	0x2D2A	0x8749	0xADAA	U+2469	7564
1-1311	0x2D2B	0x874A	0xADAB	U+246A	7565
1-1312	0x2D2C	0x874B	0xADAC	U+246B	7566
1-1313	0x2D2D	0x874C	0xADAD	U+246C	7567
1-1314	0x2D2E	0x874D	0xADAE	U+246D	7568
1-1315	0x2D2F	0x874E	0xADAF	U+246E	7569
1-1316	0x2D30	0x874F	0xADB0	U+246F	7570
1-1317	0x2D31	0x8750	0xADB1	U+2470	7571
1-1318	0x2D32	0x8751	0xADB2	U+2471	7572
1-1319	0x2D33	0x8752	0xADB3	U+2472	7573
1-1320	0x2D34	0x8753	0xADB4	U+2473	7574
1-1321	0x2D35	0x8754	0xADB5	U+2160	7575
1-1322	0x2D36	0x8755	0xADB6	U+2161	7576
1-1323	0x2D37	0x8756	0xADB7	U+2162	7577
1-1324	0x2D38	0x8757	0xADB8	U+2163	7578
1-1325	0x2D39	0x8758	0xADB9	U+2164	7579
1-1326	0x2D3A	0x8759	0xADBA	U+2165	7580
1-1327	0x2D3B	0x875A	0xADBB	U+2166	7581
1-1328	0x2D3C	0x875B	0xADBC	U+2167	7582
1-1329	0x2D3D	0x875C	0xADBD	U+2168	7583
1-1330	0x2D3E	0x875D	0xADBE	U+2169	7584
1-1331	0x2D3F	0x875E	0xADBF	U+216A	8225
1-1332	0x2D40	0x875F	0xADC0	U+3349	7585
1-1333	0x2D41	0x8760	0xADC1	U+3314	7586
1-1334	0x2D42	0x8761	0xADC2	U+3322	8038
1-1335	0x2D43	0x8762	0xADC3	U+334D	7588
1-1336	0x2D44	0x8763	0xADC4	U+3318	8040
1-1337	0x2D45	0x8764	0xADC5	U+3327	7590
1-1338	0x2D46	0x8765	0xADC6	U+3303	8042
1-1339	0x2D47	0x8766	0xADC7	U+3336	7592
1-1340	0x2D48	0x8767	0xADC8	U+3351	7593
1-1341	0x2D49	0x8768	0xADC9	U+3357	8044
1-1342	0x2D4A	0x8769	0xADCA	U+330D	7595
1-1343	0x2D4B	0x876A	0xADCB	U+3326	7596
1-1344	0x2D4C	0x876B	0xADCC	U+3323	8043
1-1345	0x2D4D	0x876C	0xADCD	U+332B	7598
1-1346	0x2D4E	0x876D	0xADCE	U+334A	7599
1-1347	0x2D4F	0x876E	0xADCF	U+333B	8047
1-1348	0x2D50	0x876F	0xADD0	U+339C	7601
1-1349	0x2D51	0x8770	0xADD1	U+339D	7602
1-1350	0x2D52	0x8771	0xADD2	U+339E	7603
1-1351	0x2D53	0x8772	0xADD3	U+338E	7604
1-1352	0x2D54	0x8773	0xADD4	U+338F	7605
1-1353	0x2D55	0x8774	0xADD5	U+33C4	7606
1-1354	0x2D56	0x8775	0xADD6	U+33A1	7607
1-1355	0x2D57	0x8776	0xADD7	U+216B	8226
1-1363	0x2D5F	0x877E	0xADDF	U+337B	8323
1-1364	0x2D60	0x8780	0xADE0	U+301D	7608
1-1365	0x2D61	0x8781	0xADE1	U+301F	7609
1-1366	0x2D62	0x8782	0xADE2	U+2116	7610
1-1367	0x2D63	0x8783	0xADE3	U+33CD	7611
1-1368	0x2D64	0x8784	0xADE4	U+2121	8055
1-1369	0x2D65	0x8785	0xADE5	U+32A4	7613
1-1370	0x2D66	0x8786	0xADE6	U+32A5	7614
1-1371	0x2D67	0x8787	0xADE7	U+32A6	7615
1-1372	0x2D68	0x8788	0xADE8	U+32A7	7616
1-1373	0x2D69	0x8789	0xADE9	U+32A8	7617
1-1374	0x2D6A	0x878A	0xADEA	U+3231	7618
1-1375	0x2D6B	0x878B	0xADEB	U+3232	7619
1-1376	0x2D6C	0x878C	0xADEC	U+3239	7620
1-1377	0x2D6D	0x878D	0xADED	U+337E	7621
1-1378	0x2D6E	0x878E	0xADEE	U+337D	7622
1-1379	0x2D6F	0x878F	0xADEF	U+337C	7623
1-1383	0x2D73	0x8793	0xADF3	U+222E	7624 (15880)
1-1388	0x2D78	0x8798	0xADF8	U+221F	7629 (15881)
1-1389	0x2D79	0x8799	0xADF9	U+22BF	7630 (15882)
1-1393	0x2D7D	0x879D	0xADFD	U+2756	12259
1-1394	0x2D7E	0x879E	0xADFE	U+261E	8219
1-1402	0x2E22	0x87A0	0xAEA2	U+2000B	13839
1-1403	0x2E23	0x87A1	0xAEA3	U+3402	13698
1-1404	0x2E24	0x87A2	0xAEA4	U+4E28	8371
1-1405	0x2E25	0x87A3	0xAEA5	U+4E2F	14300
1-1406	0x2E26	0x87A4	0xAEA6	U+4E30	14301
1-1407	0x2E27	0x87A5	0xAEA7	U+4E8D	14307
1-1408	0x2E28	0x87A6	0xAEA8	U+4EE1	8372
1-1409	0x2E29	0x87A7	0xAEA9	U+4EFD	14312
1-1410	0x2E2A	0x87A8	0xAEAA	U+4EFF	14313
1-1411	0x2E2B	0x87A9	0xAEAB	U+4F03	8375
1-1412	0x2E2C	0x87AA	0xAEAC	U+4F0B	14314
1-1413	0x2E2D	0x87AB	0xAEAD	U+4F60	14316
1-1414	0x2E2E	0x87AC	0xAEAE	U+4F48	16779
1-1415	0x2E2F	0x87AD	0xAEAF	U+4F49	14318
1-1416	0x2E30	0x87AE	0xAEB0	U+4F56	8377
1-1417	0x2E31	0x87AF	0xAEB1	U+4F5F	16780
1-1418	0x2E32	0x87B0	0xAEB2	U+4F6A	16781
1-1419	0x2E33	0x87B1	0xAEB3	U+4F6C	16782
1-1420	0x2E34	0x87B2	0xAEB4	U+4F7E	14322
1-1421	0x2E35	0x87B3	0xAEB5	U+4F8A	8379
1-1422	0x2E36	0x87B4	0xAEB6	U+4F94	8381
1-1423	0x2E37	0x87B5	0xAEB7	U+4F97	14323
1-1424	0x2E38	0x87B6	0xAEB8	U+FA30	13382
1-1425	0x2E39	0x87B7	0xAEB9	U+4FC9	8364
1-1426	0x2E3A	0x87B8	0xAEBA	U+4FE0	7660
1-1427	0x2E3B	0x87B9	0xAEBB	U+5001	14328
1-1428	0x2E3C	0x87BA	0xAEBC	U+5002	20299
1-1429	0x2E3D	0x87BB	0xAEBD	U+500E	16783
1-1430	0x2E3E	0x87BC	0xAEBE	U+5018	16784
1-1431	0x2E3F	0x87BD	0xAEBF	U+5027	14331
1-1432	0x2E40	0x87BE	0xAEC0	U+502E	14332
1-1433	0x2E41	0x87BF	0xAEC1	U+5040	8383
1-1434	0x2E42	0x87C0	0xAEC2	U+503B	14336
1-1435	0x2E43	0x87C1	0xAEC3	U+5041	16785
1-1436	0x2E44	0x87C2	0xAEC4	U+5094	8390
1-1437	0x2E45	0x87C3	0xAEC5	U+50CC	14340
1-1438	0x2E46	0x87C4	0xAEC6	U+50F2	16786
1-1439	0x2E47	0x87C5	0xAEC7	U+50D0	16787
1-1440	0x2E48	0x87C6	0xAEC8	U+50E6	14341
1-1441	0x2E49	0x87C7	0xAEC9	U+FA31	13360
1-1442	0x2E4A	0x87C8	0xAECA	U+5106	16788
1-1443	0x2E4B	0x87C9	0xAECB	U+5103	16789
1-1444	0x2E4C	0x87CA	0xAECC	U+510B	14345
1-1445	0x2E4D	0x87CB	0xAECD	U+511E	14348
1-1446	0x2E4E	0x87CC	0xAECE	U+5135	16790
1-1447	0x2E4F	0x87CD	0xAECF	U+514A	8393
1-1448	0x2E50	0x87CE	0xAED0	U+FA32	13389
1-1449	0x2E51	0x87CF	0xAED1	U+5155	16791
1-1450	0x2E52	0x87D0	0xAED2	U+5157	16792
1-1451	0x2E53	0x87D1	0xAED3	U+34B5	16793
1-1452	0x2E54	0x87D2	0xAED4	U+519D	8395
1-1453	0x2E55	0x87D3	0xAED5	U+51C3	15410
1-1454	0x2E56	0x87D4	0xAED6	U+51CA	16794
1-1455	0x2E57	0x87D5	0xAED7	U+51DE	20300
1-1456	0x2E58	0x87D6	0xAED8	U+51E2	16795
1-1457	0x2E59	0x87D7	0xAED9	U+51EE	14353
1-1458	0x2E5A	0x87D8	0xAEDA	U+5201	14355
1-1459	0x2E5B	0x87D9	0xAEDB	U+34DB	15425
1-1460	0x2E5C	0x87DA	0xAEDC	U+5213	14357
1-1461	0x2E5D	0x87DB	0xAEDD	U+5215	8398
1-1462	0x2E5E	0x87DC	0xAEDE	U+5249	14358
1-1463	0x2E5F	0x87DD	0xAEDF	U+5257	16796
1-1464	0x2E60	0x87DE	0xAEE0	U+5261	14359
1-1465	0x2E61	0x87DF	0xAEE1	U+5293	14361
1-1466	0x2E62	0x87E0	0xAEE2	U+52C8	14362
1-1467	0x2E63	0x87E1	0xAEE3	U+FA33	13385
1-1468	0x2E64	0x87E2	0xAEE4	U+52CC	16797
1-1469	0x2E65	0x87E3	0xAEE5	U+52D0	14056
1-1470	0x2E66	0x87E4	0xAEE6	U+52D6	16798
1-1471	0x2E67	0x87E5	0xAEE7	U+52DB	8402
1-1472	0x2E68	0x87E6	0xAEE8	U+FA34	13338
1-1473	0x2E69	0x87E7	0xAEE9	U+52F0	14363
1-1474	0x2E6A	0x87E8	0xAEEA	U+52FB	16799
1-1475	0x2E6B	0x87E9	0xAEEB	U+5300	8403
1-1476	0x2E6C	0x87EA	0xAEEC	U+5307	20301
1-1477	0x2E6D	0x87EB	0xAEED	U+531C	16800
1-1478	0x2E6E	0x87EC	0xAEEE	U+FA35	13378
1-1479	0x2E6F	0x87ED	0xAEEF	U+5361	14369
1-1480	0x2E70	0x87EE	0xAEF0	U+5363	16801
1-1481	0x2E71	0x87EF	0xAEF1	U+537D	13365
1-1482	0x2E72	0x87F0	0xAEF2	U+5393	8407
1-1483	0x2E73	0x87F1	0xAEF3	U+539D	16802
1-1484	0x2E74	0x87F2	0xAEF4	U+53B2	8408
1-1485	0x2E75	0x87F3	0xAEF5	U+5412	16803
1-1486	0x2E76	0x87F4	0xAEF6	U+5427	14375
1-1487	0x2E77	0x87F5	0xAEF7	U+544D	14376
1-1488	0x2E78	0x87F6	0xAEF8	U+549C	8411
1-1489	0x2E79	0x87F7	0xAEF9	U+546B	14378
1-1490	0x2E7A	0x87F8	0xAEFA	U+5474	14379
1-1491	0x2E7B	0x87F9	0xAEFB	U+547F	16804
1-1492	0x2E7C	0x87FA	0xAEFC	U+5488	16805
1-1493	0x2E7D	0x87FB	0xAEFD	U+5496	14381
1-1494	0x2E7E	0x87FC	0xAEFE	U+54A1	14382
1-1501	0x2F21	0x8840	0xAFA1	U+54A9	8413
1-1502	0x2F22	0x8841	0xAFA2	U+54C6	14386
1-1503	0x2F23	0x8842	0xAFA3	U+54FF	8414
1-1504	0x2F24	0x8843	0xAFA4	U+550E	14388
1-1505	0x2F25	0x8844	0xAFA5	U+552B	14389
1-1506	0x2F26	0x8845	0xAFA6	U+5535	14390
1-1507	0x2F27	0x8846	0xAFA7	U+5550	16806
1-1508	0x2F28	0x8847	0xAFA8	U+555E	7633
1-1509	0x2F29	0x8848	0xAFA9	U+5581	16807
1-1510	0x2F2A	0x8849	0xAFAA	U+5586	8415
1-1511	0x2F2B	0x884A	0xAFAB	U+558E	14395
1-1512	0x2F2C	0x884B	0xAFAC	U+FA36	7651
1-1513	0x2F2D	0x884C	0xAFAD	U+55AD	16808
1-1514	0x2F2E	0x884D	0xAFAE	U+55CE	16809
1-1515	0x2F2F	0x884E	0xAFAF	U+FA37	13366
1-1516	0x2F30	0x884F	0xAFB0	U+5608	14396
1-1517	0x2F31	0x8850	0xAFB1	U+560E	14397
1-1518	0x2F32	0x8851	0xAFB2	U+563B	16810
1-1519	0x2F33	0x8852	0xAFB3	U+5649	14401
1-1520	0x2F34	0x8853	0xAFB4	U+5676	15411
1-1521	0x2F35	0x8854	0xAFB5	U+5666	14404
1-1522	0x2F36	0x8855	0xAFB6	U+FA38	13333
1-1523	0x2F37	0x8856	0xAFB7	U+566F	14406
1-1524	0x2F38	0x8857	0xAFB8	U+5671	14407
1-1525	0x2F39	0x8858	0xAFB9	U+5672	14408
1-1526	0x2F3A	0x8859	0xAFBA	U+5699	7654
1-1527	0x2F3B	0x885A	0xAFBB	U+569E	16811
1-1528	0x2F3C	0x885B	0xAFBC	U+56A9	16812
1-1529	0x2F3D	0x885C	0xAFBD	U+56AC	14411
1-1530	0x2F3E	0x885D	0xAFBE	U+56B3	16813
1-1531	0x2F3F	0x885E	0xAFBF	U+56C9	14414
1-1532	0x2F40	0x885F	0xAFC0	U+56CA	7770
1-1533	0x2F41	0x8860	0xAFC1	U+570A	14417
1-1534	0x2F42	0x8861	0xAFC2	U+2123D	13953
1-1535	0x2F43	0x8862	0xAFC3	U+5721	13952
1-1536	0x2F44	0x8863	0xAFC4	U+572F	14420
1-1537	0x2F45	0x8864	0xAFC5	U+5733	14421
1-1538	0x2F46	0x8865	0xAFC6	U+5734	14422
1-1539	0x2F47	0x8866	0xAFC7	U+5770	14424
1-1540	0x2F48	0x8867	0xAFC8	U+5777	16814
1-1541	0x2F49	0x8868	0xAFC9	U+577C	16815
1-1542	0x2F4A	0x8869	0xAFCA	U+579C	14426
1-1543	0x2F4B	0x886A	0xAFCB	U+FA0F	8421
1-1544	0x2F4C	0x886B	0xAFCC	U+2131B	16816
1-1545	0x2F4D	0x886C	0xAFCD	U+57B8	14427
1-1546	0x2F4E	0x886D	0xAFCE	U+57C7	8420
1-1547	0x2F4F	0x886E	0xAFCF	U+57C8	8419
1-1548	0x2F50	0x886F	0xAFD0	U+57CF	16817
1-1549	0x2F51	0x8870	0xAFD1	U+57E4	16818
1-1550	0x2F52	0x8871	0xAFD2	U+57ED	14429
1-1551	0x2F53	0x8872	0xAFD3	U+57F5	14430
1-1552	0x2F54	0x8873	0xAFD4	U+57F6	14431
1-1553	0x2F55	0x8874	0xAFD5	U+57FF	14432
1-1554	0x2F56	0x8875	0xAFD6	U+5809	14433
1-1555	0x2F57	0x8876	0xAFD7	U+FA10	7746
1-1556	0x2F58	0x8877	0xAFD8	U+5861	7751
1-1557	0x2F59	0x8878	0xAFD9	U+5864	16819
1-1558	0x2F5A	0x8879	0xAFDA	U+FA39	13384
1-1559	0x2F5B	0x887A	0xAFDB	U+587C	14436
1-1560	0x2F5C	0x887B	0xAFDC	U+5889	16820
1-1561	0x2F5D	0x887C	0xAFDD	U+589E	8423
1-1562	0x2F5E	0x887D	0xAFDE	U+FA3A	13387
1-1563	0x2F5F	0x887E	0xAFDF	U+58A9	14438
1-1564	0x2F60	0x8880	0xAFE0	U+2146E	16821
1-1565	0x2F61	0x8881	0xAFE1	U+58D2	16822
1-1566	0x2F62	0x8882	0xAFE2	U+58CE	14439
1-1567	0x2F63	0x8883	0xAFE3	U+58D4	14441
1-1568	0x2F64	0x8884	0xAFE4	U+58DA	14442
1-1569	0x2F65	0x8885	0xAFE5	U+58E0	16823
1-1570	0x2F66	0x8886	0xAFE6	U+58E9	14443
1-1571	0x2F67	0x8887	0xAFE7	U+590C	14444
1-1572	0x2F68	0x8888	0xAFE8	U+8641	16824
1-1573	0x2F69	0x8889	0xAFE9	U+595D	8428
1-1574	0x2F6A	0x888A	0xAFEA	U+596D	14448
1-1575	0x2F6B	0x888B	0xAFEB	U+598B	16825
1-1576	0x2F6C	0x888C	0xAFEC	U+5992	16826
1-1577	0x2F6D	0x888D	0xAFED	U+59A4	8430
1-1578	0x2F6E	0x888E	0xAFEE	U+59C3	16827
1-1579	0x2F6F	0x888F	0xAFEF	U+59D2	14450
1-1580	0x2F70	0x8890	0xAFF0	U+59DD	14451
1-1581	0x2F71	0x8891	0xAFF1	U+5A13	16828
